dbq_prd_type,website_name,competence_date,brand,product_code,country_code,currency_code,full_price,price,title,imageurl,itemurl,contract_id,seller_id,delivery_id
E0001,Baltini,7/3/2027,ferragamo,snize-product-6961097539681,USD,USD,"$2,798.00 ","$1,865.00 ",ferragamo handbags.,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/fcdf69b8489c7ef4d3ad706d96827c75_bd8ab09b-ee73-4139-9d96-353b5627fdca_large.jpg?v=1713707324,https://www.baltini.com/collections/totes-1/products/salvatore-ferragamo-handbags-33,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/4/2027,ferragamo,snize-product-6961097572449,USD,USD,"$2,079.00 ","$1,386.00 ",ferragamo handbags.,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/d62798e3752eca948e6530f6df9dc173_657a3f2e-ecdb-4d4a-911f-13a1adab80b8_large.jpg?v=1713707377,https://www.baltini.com/collections/totes-1/products/salvatore-ferragamo-handbags-34,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/5/2027,marni,snize-product-6961111269473,USD,USD,$989.00 ,$659.00 ,marni handbags.,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/94367a15506bb53c83c36a74dea36a76_ec49ef95-bc1f-450c-ae73-f924d747b27a_large.jpg?v=1713772258,https://www.baltini.com/collections/totes-1/products/marni-handbags-44,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/6/2027,kenzo,snize-product-6967349182561,USD,USD,$448.00 ,$299.00 ,kenzo tote bag bags,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/99f5277ddbbea2e4782534575e2de598_large.jpg?v=1713176924,https://www.baltini.com/collections/totes-1/products/kenzo-tote-bag-bags-2,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/7/2027,versace,snize-product-6987315445857,USD,USD,"$1,682.00 ","$1,121.00 ",versace canvas and leather shopping bag,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/733a16fe3b451151d76dc8c0ac866213_large.jpg?v=1713240624,https://www.baltini.com/collections/totes-1/products/versace-canvas-and-leather-shopping-bag,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/8/2027,marni,snize-product-6991899623521,USD,USD,$416.00 ,$277.00 ,marni tribeca shopping bag n/s bags,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/e6c91f4cb4177858b85d20a0fc0c8a33_large.jpg?v=1714409111,https://www.baltini.com/collections/totes-1/products/marni-tribeca-shopping-bag-n-s-bags-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/9/2027,marni,snize-product-6992114647137,USD,USD,$797.00 ,$531.00 ,marni north south open tote bag in color-blocked with printed logo bags,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/85cccd26ee214932c219c3ea335e8f8a_large.jpg?v=1714412688,https://www.baltini.com/collections/totes-1/products/marni-north-south-open-tote-bag-in-color-blocked-with-printed-logo-bags-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/10/2027,golden goose,snize-product-6991134982241,USD,USD,$352.00 ,$234.00 ,golden goose deluxe brand belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/117f48cdc871dfad9d1755a3483ada35_large.jpg?v=1713230326,https://www.baltini.com/collections/belts-1/products/golden-goose-deluxe-brand-belt-4,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/11/2027,alexander mcqueen,snize-product-7001562513505,USD,USD,$425.00 ,$283.00 ,alexander mcqueen belts,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/87059574b8cc181dab8d6b60f45d3802_ce0b669d-1c40-48f0-ad24-2062e53f56b8_large.jpg?v=1715319221,https://www.baltini.com/collections/belts-1/products/alexander-mcqueen-belts-49,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/12/2027,paul & shark,snize-product-7007464161377,USD,USD,$223.00 ,$148.00 ,paul & shark belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/d705ee669a0fc57a256ed771cc9bbdaf_df3d71c9-02b2-487f-b624-17c353a33f6c_large.jpg?v=1714777092,https://www.baltini.com/collections/belts-1/products/paul-shark-belt-2,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/13/2027,dolce & gabbana,snize-product-7023428829281,USD,USD,$200.00 ,$133.00 ,dolce & gabbana belts,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/aab5eac0d8d7ad82a2c1400e2565f241_9777f2cc-6826-43b2-96ee-e6e927abce0b_large.jpg?v=1713927897,https://www.baltini.com/collections/belts-1/products/dolce-gabbana-belts-13,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/14/2027,alberto luti,snize-product-7025021648993,USD,USD,$204.00 ,$136.00 ,alberto luti leather belt with machined buckle,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/c00762fa02834a7eb6f7e239a18eaa06_large.jpg?v=1713201498,https://www.baltini.com/collections/belts-1/products/alberto-luti-leather-belt-with-machined-buckle,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/15/2027,salvatore ferragamo,snize-product-7028305166433,USD,USD,$512.00 ,$341.00 ,salvatore ferragamo belts,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/d66afb51b30c8162bc7b61e389726b3f_665ab87e-6d86-42fa-a9e4-59d78eab6889_large.jpg?v=1714278059,https://www.baltini.com/collections/belts-1/products/salvatore-ferragamo-belts-47,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/16/2027,versace,snize-product-7035898003553,USD,USD,$462.00 ,$308.00 ,versace belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/a62ac6325dbf790b78615d607ce4cec2_95c9ddc1-c883-4bc4-95f3-13c4d75b0d0f_large.jpg?v=1714683742,https://www.baltini.com/collections/belts-1/products/versace-belt-24,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/17/2027,dolce & gabbana,snize-product-7058949406817,USD,USD,$529.00 ,$353.00 ,dolce & gabbana calfskin belt with dg logo,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/e4769d1d21e7cc93095f301e8c26f929_da00a90a-8c76-4faa-96a5-afc69efea1b4_large.jpg?v=1714382470,https://www.baltini.com/collections/belts-1/products/dolce-gabbana-calfskin-belt-with-dg-logo,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/18/2027,tom ford,snize-product-7070596792417,USD,USD,$767.00 ,$511.00 ,tom ford belts,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/36e4d3454b69019c683c4f127b99983a_f26c3731-ea7a-4c8b-835c-776b2ce4f39a_large.jpg?v=1714661159,https://www.baltini.com/collections/belts-1/products/tom-ford-belts-13,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/19/2027,alberto luti,snize-product-7072562708577,USD,USD,$204.00 ,$136.00 ,alberto luti dark brown belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/ac5e1afc18fb97610492999070877245_4f5acc0c-77da-4203-8f87-0405640016b4_large.jpg?v=1715168266,https://www.baltini.com/collections/belts-1/products/alberto-luti-dark-brown-belt-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/20/2027,alberto luti,snize-product-7072562774113,USD,USD,$204.00 ,$136.00 ,alberto luti burnt belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/656c12d4e67ac759efa5684e477d69de_816dff3b-b76e-47d2-b854-bb035bd0b1e9_large.jpg?v=1715168271,https://www.baltini.com/collections/belts-1/products/alberto-luti-burnt-belt,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/21/2027,balenciaga,snize-product-7094886760545,USD,USD,$586.00 ,$391.00 ,balenciaga monogram leather belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/8bc44ed414a1160d2b2d2f438c31ef45_9e073358-e7ca-4248-8e1d-88b4f6e00713_large.jpg?v=1714017776,https://www.baltini.com/collections/belts-1/products/balenciaga-monogram-leather-belt,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/22/2027,dolce & gabbana,snize-product-7110166315105,USD,USD,$389.00 ,$260.00 ,dolce & gabbana belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/0958fa16ad6076216ea5b84efa74d467_large.jpg?v=1715436746,https://www.baltini.com/collections/belts-1/products/dolce-gabbana-belt-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/23/2027,gucci,snize-product-7115209932897,USD,USD,$668.00 ,$445.00 ,gucci belts,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/4c32095aff5c013bacc622a83e11feca_bc25ad0a-a978-4389-9c4d-67d51cbf30a2_large.jpg?v=1713789551,https://www.baltini.com/collections/belts-1/products/gucci-belts-3,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/24/2027,versace,snize-product-7139083649121,USD,USD,$500.00 ,$333.00 ,versace medusa belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/dca5b2fa-131d-457e-bd2d-9fd27217fcb8_large.jpg?v=1715017529,https://www.baltini.com/collections/belts-1/products/versace-medusa-belt-1715057541634111597,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/25/2027,ferragamo,snize-product-7139279241313,USD,USD,$729.00 ,$486.00 ,ferragamo belts e braces,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/a84dbddb-b12f-11ee-9ae9-42010a940007_large.jpg?v=1715059456,https://www.baltini.com/collections/belts-1/products/ferragamo-belts-e-braces-1715057550809074857,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/26/2027,dolce & gabbana,snize-product-7139433119841,USD,USD,$531.00 ,$354.00 ,dolce & gabbana dg logo belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/253aab5b-cf4e-4789-abdc-4265eaf1aa0f_large.jpg?v=1713463725,https://www.baltini.com/collections/belts-1/products/dolce-gabbana-dg-logo-belt-1715057549527999714,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/27/2027,tom ford,snize-product-7139568779361,USD,USD,$670.00 ,$447.00 ,tom ford belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/9b1e5477-7d13-40ff-9e44-3bc274eaf2b4_large.jpg?v=1715016728,https://www.baltini.com/collections/belts-1/products/tom-ford-belt-1715057546997365256,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/28/2027,ferragamo,snize-product-7142347407457,USD,USD,$544.00 ,$362.00 ,ferragamo belts,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/289fd5ab2a28bdaef60529a3b1d3a9a9_2871394e-2070-487b-83e2-a5969f2026e4_large.jpg?v=1715189135,https://www.baltini.com/collections/belts-1/products/ferragamo-belts-94,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/29/2027,prada,snize-product-7147704647777,USD,USD,$658.00 ,$439.00 ,prada cinture,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/76430024b2f0ed4decf4d1acfef92fb4_large.jpg?v=1713372341,https://www.baltini.com/collections/belts-1/products/prada-cinture,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/30/2027,salvatore ferragamo,snize-product-7147860263009,USD,USD,$588.00 ,$392.00 ,salvatore ferragamo belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/42d1fa4122d298de378559c7995fc138_large.jpg?v=1713425719,https://www.baltini.com/collections/belts-1/products/salvatore-ferragamo-belt-36,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,7/31/2027,dolce & gabbana,snize-product-7147861704801,USD,USD,$444.00 ,$296.00 ,dolce & gabbana belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/94ff2572362f1738dbaf5e53bb4b7537_large.jpg?v=1713425928,https://www.baltini.com/collections/belts-1/products/dolce-gabbana-belt-31,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/1/2027,alberto luti,snize-product-7149185466465,USD,USD,$208.00 ,$139.00 ,alberto luti suede braided belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/0f28cca15882a861657109e990886bb6_large.jpg?v=1713869488,https://www.baltini.com/collections/belts-1/products/alberto-luti-suede-braided-belt,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/2/2027,alberto luti,snize-product-7149187235937,USD,USD,$233.00 ,$155.00 ,alberto luti dark brown belt,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/7da4f372f3ffb9c98e3fb033847aa8f6_large.jpg?v=1713869673,https://www.baltini.com/collections/belts-1/products/alberto-luti-dark-brown-belt,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/3/2027,miu miu eyewear,snize-product-7145356296289,USD,USD,$540.00 ,$360.00 ,miu miu eyewear sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/dd390de64b105aa9d83497c0a33f011e_large.jpg?v=1713263741,https://www.baltini.com/collections/eyewear-1/products/miu-miu-eyewear-sunglasses-29,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/4/2027,garrett leight,snize-product-7100534980705,USD,USD,$246.00 ,$164.00 ,garrett leight sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/687097ec772739f1ffc4276bfff79cd9_3bff46a5-b0a9-4668-8852-9803e98e72b1_large.jpg?v=1714197326,https://www.baltini.com/collections/eyewear-1/products/garrett-leight-sunglasses-96,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/5/2027,garrett leight,snize-product-7109694980193,USD,USD,$456.00 ,$304.00 ,garrett leight sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/3db27382ba2ed35feedaad07a2ced90e_c34b7f36-c48b-4281-bd00-d97e1a057d09_large.jpg?v=1715196359,https://www.baltini.com/collections/eyewear-1/products/garrett-leight-sunglasses-171,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/6/2027,prada eyewear,snize-product-7122230247521,USD,USD,$428.00 ,$285.00 ,prada eyewear sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/c7c8fa8426b9c433f67523937bb36473_1870ec5a-5d9b-4e55-af10-558e015a22d8_large.jpg?v=1714997750,https://www.baltini.com/collections/eyewear-1/products/prada-eyewear-sunglasses-164,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/7/2027,bottega veneta,snize-product-7148380749921,USD,USD,$484.00 ,$323.00 ,bottega veneta sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/8e11dab489d59235526ed0cb95749e01_large.jpg?v=1713535783,https://www.baltini.com/collections/eyewear-1/products/bottega-veneta-sunglasses-238,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/8/2027,akoni,snize-product-7093709635681,USD,USD,$747.00 ,$498.00 ,akoni optical,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/c2b710688f7de499122bc70cac797148_740ce014-f6d5-435c-8ae0-6cfcbf285265_large.jpg?v=1713982046,https://www.baltini.com/collections/eyewear-1/products/akoni-optical-9,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/9/2027,oliver peoples,snize-product-7099669708897,USD,USD,$490.00 ,$326.00 ,oliver peoples sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/25b1914a0040b1299dcf939a5ba69674_af8ebfa6-6d73-4ed2-95e7-a5c1cc9b0b06_large.jpg?v=1714172265,https://www.baltini.com/collections/eyewear-1/products/oliver-peoples-sunglasses-73,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/10/2027,oliver peoples,snize-product-7099945812065,USD,USD,$462.00 ,$308.00 ,oliver peoples sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/d527e0ccfab0cc9a29bad17fb74a511c_067b0fad-b7c5-454e-8894-f404b6836656_large.jpg?v=1714179769,https://www.baltini.com/collections/eyewear-1/products/oliver-peoples-sunglasses-99,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/11/2027,garrett leight,snize-product-7100381626465,USD,USD,$400.00 ,$267.00 ,garrett leight sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/be21f3cbe4796c829f90129e914eb0de_af3e58c4-4766-4143-882f-e3ff7c26c848_large.jpg?v=1714193684,https://www.baltini.com/collections/eyewear-1/products/garrett-leight-sunglasses-35,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/12/2027,garrett leight,snize-product-7100464529505,USD,USD,$298.00 ,$199.00 ,garrett leight sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/1a50d9b5c52230c85eba36c58bff01eb_fc022f91-6ca9-4b0f-b827-f51b9249fc54_large.jpg?v=1714195214,https://www.baltini.com/collections/eyewear-1/products/garrett-leight-sunglasses-64,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/13/2027,oliver peoples,snize-product-7100491006049,USD,USD,$363.00 ,$242.00 ,oliver peoples sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/74a8bceb8481f106b37a23f1353f7f73_f435d1a1-306b-4e66-83bb-105bd1e9abed_large.jpg?v=1714195557,https://www.baltini.com/collections/eyewear-1/products/oliver-peoples-sunglasses-20,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/14/2027,gucci eyewear,snize-product-7108225630305,USD,USD,$459.00 ,$306.00 ,gucci eyewear sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/d84c35922d4d2b0ce64db702fb4ee7dd_f0daea13-bf3c-4aaa-9552-a7539888b2cd_large.jpg?v=1715012235,https://www.baltini.com/collections/eyewear-1/products/gucci-eyewear-sunglasses-333,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/15/2027,miu miu eyewear,snize-product-7109581439073,USD,USD,$540.00 ,$360.00 ,miu miu eyewear sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/5abed085ea28b4ee9ac8e8a2ebadda43_7cc8a410-022a-4709-a1ee-9c3c5cf6295d_large.jpg?v=1715179905,https://www.baltini.com/collections/eyewear-1/products/miu-miu-eyewear-sunglasses-56,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/16/2027,garrett leight,snize-product-7109690196065,USD,USD,$417.00 ,$278.00 ,garrett leight sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/db87955aedb6f51fa741476ad98c0454_5d9fdf6e-bf61-4e3e-9714-543bd692835c_large.jpg?v=1715196097,https://www.baltini.com/collections/eyewear-1/products/garrett-leight-sunglasses-4,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/17/2027,garrett leight,snize-product-7109692391521,USD,USD,$456.00 ,$304.00 ,garrett leight sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/2ade16bcbf79e43ce5e9768e2b18b1d7_4e7c968d-fbfd-4ea3-befd-2c476258fb79_large.jpg?v=1715196182,https://www.baltini.com/collections/eyewear-1/products/garrett-leight-sunglasses-151,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/18/2027,gucci,snize-product-7115813584993,USD,USD,$419.00 ,$280.00 ,gucci sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/c1e05195db2a458b3e4f1c136c326105_b26eb8a0-7d0c-4fa6-9138-a40aa389d7ec_large.jpg?v=1713862362,https://www.baltini.com/collections/eyewear-1/products/gucci-sunglasses-16,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/19/2027,mykita,snize-product-7118787674209,USD,USD,$590.00 ,$393.00 ,mykita sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/fce7b68572f17209fff6941069198281_429ad365-7564-40f6-8c75-1e00cec372ed_large.jpg?v=1714500873,https://www.baltini.com/collections/eyewear-1/products/mykita-sunglasses-122,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/20/2027,oliver peoples,snize-product-7122204917857,USD,USD,$512.00 ,$341.00 ,oliver peoples sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/604be6d5c24516d2b3578ee3ab726b2a_b6399a8a-78c5-4ea1-ac42-916022bc945a_large.jpg?v=1715012295,https://www.baltini.com/collections/eyewear-1/products/oliver-peoples-sunglasses-110,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/21/2027,prada eyewear,snize-product-7122769215585,USD,USD,$473.00 ,$315.00 ,prada eyewear sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/98e6102bf81e08feff2b855b6bbae1ca_2f8f276b-7486-481a-9ebf-9ddec81d6dda_large.jpg?v=1715095093,https://www.baltini.com/collections/eyewear-1/products/prada-eyewear-sunglasses-23,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/22/2027,miu miu eyewear,snize-product-7122782552161,USD,USD,$428.00 ,$285.00 ,miu miu eyewear sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/121b10cd82414842bae1af8cf5189df0_d6690ecb-5b55-4af6-bf3a-8f9a48fe399c_large.jpg?v=1715102148,https://www.baltini.com/collections/eyewear-1/products/miu-miu-eyewear-sunglasses-94,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/23/2027,garrett leight,snize-product-7125545025633,USD,USD,$417.00 ,$278.00 ,garrett leight sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/7e2cb95b1b187715e707a2bb645f18c2_large.jpg?v=1713373730,https://www.baltini.com/collections/eyewear-1/products/garrett-leight-sunglasses-93,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/24/2027,cartier,snize-product-7128346624097,USD,USD,"$1,281.00 ",$854.00 ,cartier sunglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/57fea8e1f7ff3624ec39844e21c422fc_f8589c5f-27be-41ea-94a6-b98b7484da68_large.jpg?v=1713821993,https://www.baltini.com/collections/eyewear-1/products/cartier-sunglasses-79,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/25/2027,cartier,snize-product-7128347672673,USD,USD,$687.00 ,$458.00 ,cartier eyeglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/b71fe2539d099a53cd8bc26a5c315439_49b6f9aa-b8aa-4ddf-88ac-2722d17f03c8_large.jpg?v=1713822179,https://www.baltini.com/collections/eyewear-1/products/cartier-eyeglasses-60,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/26/2027,cartier,snize-product-7128347738209,USD,USD,$983.00 ,$655.00 ,cartier eyeglasses,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/91aca45d37a45934a9924992fbd97fe5_bf6ff214-1423-46e0-9517-6b57f3e14454_large.jpg?v=1713822195,https://www.baltini.com/collections/eyewear-1/products/cartier-eyeglasses-62,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/27/2027,vetements,snize-product-7138665529441,USD,USD,$400.00 ,$267.00 ,vetements logo baseball hat,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/9a77cdb8-8c0e-450a-875d-1649ed223db4_large.jpg?v=1715057886,https://www.baltini.com/collections/hats-1/products/vetements-logo-baseball-hat-1715057531288740207,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/28/2027,borsalino,snize-product-7106173665377,USD,USD,$295.00 ,$197.00 ,borsalino hats,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/fa1b92724b368f8a7c90c97c96360a7d_f01fe020-8fe9-4885-b822-1c189674e3c8_large.jpg?v=1714585948,https://www.baltini.com/collections/hats-1/products/borsalino-8,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/29/2027,borsalino,snize-product-7106698969185,USD,USD,$317.00 ,$211.00 ,borsalino jules hemp hat,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/c81eb507eef3d542eeab8a28d4a90a3f_80d54bc1-6b15-4bb3-86ab-e7c5991e1256_large.jpg?v=1714656858,https://www.baltini.com/collections/hats-1/products/borsalino-jules-hemp-hat,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/30/2027,borsalino,snize-product-7106769748065,USD,USD,$222.00 ,$148.00 ,borsalino wool knit beret,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/e5690b7dabc8f9b06b7ab94e839998c7_39591c47-635d-477b-ac6b-ec801438fbc9_large.jpg?v=1714667527,https://www.baltini.com/collections/hats-1/products/borsalino-wool-knit-beret,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,8/31/2027,borsalino,snize-product-7118398554209,USD,USD,$411.00 ,$274.00 ,borsalino straw panama hat,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/1a3be27347ff1c2cfdc675b92455b0b1_92a1946e-1cf2-4a70-ae0f-b9e606cadbeb_large.jpg?v=1714446707,https://www.baltini.com/collections/hats-1/products/borsalino-straw-panama-hat-5,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,9/1/2027,christian louboutin,snize-product-7118404747361,USD,USD,$608.00 ,$405.00 ,christian louboutin jacquard fisherman hat,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/408b0bcedc0badd579219f5df8a0cc08_4f59013b-c519-4c5b-b149-edad8c5f744d_large.jpg?v=1714447927,https://www.baltini.com/collections/hats-1/products/christian-louboutin-jacquard-fisherman-hat,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
